"ITTER107","Territorio","TIPO_DATO7","Indicatore","CORREZ","Correzione","ATECO_2007","Ateco 2007","TIME","Seleziona periodo","Value","Flag Codes","Flags"
"IT","Italia","IND_PROD2","indice della produzione industriale - base 2015=100","N","dati grezzi","C","attività manifatturiere","2008-01","Gen-2008",127.5,,
"IT","Italia","IND_PROD2","indice della produzione industriale - base 2015=100","N","dati grezzi","C","attività manifatturiere","2008-02","Feb-2008",136.7,,
"IT","Italia","IND_PROD2","indice della produzione industriale - base 2015=100","N","dati grezzi","C","attività manifatturiere","2008-03","Mar-2008",134.8,,
"IT","Italia","IND_PROD2","indice della produzione industriale - base 2015=100","N","dati grezzi","C","attività manifatturiere","2008-04","Apr-2008",136.8,,
"IT","Italia","IND_PROD2","indice della produzione industriale - base 2015=100","N","dati grezzi","C","attività manifatturiere","2008-05","Mag-2008",136.1,,
"IT","Italia","IND_PROD2","indice della produzione industriale - base 2015=100","N","dati grezzi","C","attività manifatturiere","2008-06","Giu-2008",132.6,,
"IT","Italia","IND_PROD2","indice della produzione industriale - base 2015=100","N","dati grezzi","C","attività manifatturiere","2008-07","Lug-2008",144.9,,
"IT","Italia","IND_PROD2","indice della produzione industriale - base 2015=100","N","dati grezzi","C","attività manifatturiere","2008-08","Ago-2008",63.1,,
"IT","Italia","IND_PROD2","indice della produzione industriale - base 2015=100","N","dati grezzi","C","attività manifatturiere","2008-09","Set-2008",134.2,,
"IT","Italia","IND_PROD2","indice della produzione industriale - base 2015=100","N","dati grezzi","C","attività manifatturiere","2008-10","Ott-2008",136.5,,
"IT","Italia","IND_PROD2","indice della produzione industriale - base 2015=100","N","dati grezzi","C","attività manifatturiere","2008-11","Nov-2008",118.9,,
"IT","Italia","IND_PROD2","indice della produzione industriale - base 2015=100","N","dati grezzi","C","attività manifatturiere","2008-12","Dic-2008",94,,
"IT","Italia","IND_PROD2","indice della produzione industriale - base 2015=100","N","dati grezzi","C","attività manifatturiere","2009-01","Gen-2009",95,,
"IT","Italia","IND_PROD2","indice della produzione industriale - base 2015=100","N","dati grezzi","C","attività manifatturiere","2009-02","Feb-2009",101.2,,
"IT","Italia","IND_PROD2","indice della produzione industriale - base 2015=100","N","dati grezzi","C","attività manifatturiere","2009-03","Mar-2009",107.1,,
"IT","Italia","IND_PROD2","indice della produzione industriale - base 2015=100","N","dati grezzi","C","attività manifatturiere","2009-04","Apr-2009",99,,
"IT","Italia","IND_PROD2","indice della produzione industriale - base 2015=100","N","dati grezzi","C","attività manifatturiere","2009-05","Mag-2009",102.3,,
"IT","Italia","IND_PROD2","indice della produzione industriale - base 2015=100","N","dati grezzi","C","attività manifatturiere","2009-06","Giu-2009",104.2,,
"IT","Italia","IND_PROD2","indice della produzione industriale - base 2015=100","N","dati grezzi","C","attività manifatturiere","2009-07","Lug-2009",117,,
"IT","Italia","IND_PROD2","indice della produzione industriale - base 2015=100","N","dati grezzi","C","attività manifatturiere","2009-08","Ago-2009",52.6,,
"IT","Italia","IND_PROD2","indice della produzione industriale - base 2015=100","N","dati grezzi","C","attività manifatturiere","2009-09","Set-2009",112.4,,
"IT","Italia","IND_PROD2","indice della produzione industriale - base 2015=100","N","dati grezzi","C","attività manifatturiere","2009-10","Ott-2009",114.8,,
"IT","Italia","IND_PROD2","indice della produzione industriale - base 2015=100","N","dati grezzi","C","attività manifatturiere","2009-11","Nov-2009",111,,
"IT","Italia","IND_PROD2","indice della produzione industriale - base 2015=100","N","dati grezzi","C","attività manifatturiere","2009-12","Dic-2009",90.4,,
"IT","Italia","IND_PROD2","indice della produzione industriale - base 2015=100","N","dati grezzi","C","attività manifatturiere","2010-01","Gen-2010",90.4,,
"IT","Italia","IND_PROD2","indice della produzione industriale - base 2015=100","N","dati grezzi","C","attività manifatturiere","2010-02","Feb-2010",104,,
"IT","Italia","IND_PROD2","indice della produzione industriale - base 2015=100","N","dati grezzi","C","attività manifatturiere","2010-03","Mar-2010",119.2,,
"IT","Italia","IND_PROD2","indice della produzione industriale - base 2015=100","N","dati grezzi","C","attività manifatturiere","2010-04","Apr-2010",109.2,,
"IT","Italia","IND_PROD2","indice della produzione industriale - base 2015=100","N","dati grezzi","C","attività manifatturiere","2010-05","Mag-2010",114.9,,
"IT","Italia","IND_PROD2","indice della produzione industriale - base 2015=100","N","dati grezzi","C","attività manifatturiere","2010-06","Giu-2010",117.3,,
"IT","Italia","IND_PROD2","indice della produzione industriale - base 2015=100","N","dati grezzi","C","attività manifatturiere","2010-07","Lug-2010",123.4,,
"IT","Italia","IND_PROD2","indice della produzione industriale - base 2015=100","N","dati grezzi","C","attività manifatturiere","2010-08","Ago-2010",61.8,,
"IT","Italia","IND_PROD2","indice della produzione industriale - base 2015=100","N","dati grezzi","C","attività manifatturiere","2010-09","Set-2010",120.6,,
"IT","Italia","IND_PROD2","indice della produzione industriale - base 2015=100","N","dati grezzi","C","attività manifatturiere","2010-10","Ott-2010",116.6,,
"IT","Italia","IND_PROD2","indice della produzione industriale - base 2015=100","N","dati grezzi","C","attività manifatturiere","2010-11","Nov-2010",117.3,,
"IT","Italia","IND_PROD2","indice della produzione industriale - base 2015=100","N","dati grezzi","C","attività manifatturiere","2010-12","Dic-2010",100,,
"IT","Italia","IND_PROD2","indice della produzione industriale - base 2015=100","N","dati grezzi","C","attività manifatturiere","2011-01","Gen-2011",96,,
"IT","Italia","IND_PROD2","indice della produzione industriale - base 2015=100","N","dati grezzi","C","attività manifatturiere","2011-02","Feb-2011",111,,
"IT","Italia","IND_PROD2","indice della produzione industriale - base 2015=100","N","dati grezzi","C","attività manifatturiere","2011-03","Mar-2011",123.4,,
"IT","Italia","IND_PROD2","indice della produzione industriale - base 2015=100","N","dati grezzi","C","attività manifatturiere","2011-04","Apr-2011",111.7,,
"IT","Italia","IND_PROD2","indice della produzione industriale - base 2015=100","N","dati grezzi","C","attività manifatturiere","2011-05","Mag-2011",123.3,,
"IT","Italia","IND_PROD2","indice della produzione industriale - base 2015=100","N","dati grezzi","C","attività manifatturiere","2011-06","Giu-2011",117.3,,
"IT","Italia","IND_PROD2","indice della produzione industriale - base 2015=100","N","dati grezzi","C","attività manifatturiere","2011-07","Lug-2011",119.8,,
"IT","Italia","IND_PROD2","indice della produzione industriale - base 2015=100","N","dati grezzi","C","attività manifatturiere","2011-08","Ago-2011",66.3,,
"IT","Italia","IND_PROD2","indice della produzione industriale - base 2015=100","N","dati grezzi","C","attività manifatturiere","2011-09","Set-2011",117.4,,
"IT","Italia","IND_PROD2","indice della produzione industriale - base 2015=100","N","dati grezzi","C","attività manifatturiere","2011-10","Ott-2011",112.4,,
"IT","Italia","IND_PROD2","indice della produzione industriale - base 2015=100","N","dati grezzi","C","attività manifatturiere","2011-11","Nov-2011",113.2,,
"IT","Italia","IND_PROD2","indice della produzione industriale - base 2015=100","N","dati grezzi","C","attività manifatturiere","2011-12","Dic-2011",92,,
"IT","Italia","IND_PROD2","indice della produzione industriale - base 2015=100","N","dati grezzi","C","attività manifatturiere","2012-01","Gen-2012",94.3,,
"IT","Italia","IND_PROD2","indice della produzione industriale - base 2015=100","N","dati grezzi","C","attività manifatturiere","2012-02","Feb-2012",105.3,,
"IT","Italia","IND_PROD2","indice della produzione industriale - base 2015=100","N","dati grezzi","C","attività manifatturiere","2012-03","Mar-2012",115.1,,
"IT","Italia","IND_PROD2","indice della produzione industriale - base 2015=100","N","dati grezzi","C","attività manifatturiere","2012-04","Apr-2012",97,,
"IT","Italia","IND_PROD2","indice della produzione industriale - base 2015=100","N","dati grezzi","C","attività manifatturiere","2012-05","Mag-2012",116,,
"IT","Italia","IND_PROD2","indice della produzione industriale - base 2015=100","N","dati grezzi","C","attività manifatturiere","2012-06","Giu-2012",108.2,,
"IT","Italia","IND_PROD2","indice della produzione industriale - base 2015=100","N","dati grezzi","C","attività manifatturiere","2012-07","Lug-2012",115.9,,
"IT","Italia","IND_PROD2","indice della produzione industriale - base 2015=100","N","dati grezzi","C","attività manifatturiere","2012-08","Ago-2012",62.2,,
"IT","Italia","IND_PROD2","indice della produzione industriale - base 2015=100","N","dati grezzi","C","attività manifatturiere","2012-09","Set-2012",105.3,,
"IT","Italia","IND_PROD2","indice della produzione industriale - base 2015=100","N","dati grezzi","C","attività manifatturiere","2012-10","Ott-2012",113.7,,
"IT","Italia","IND_PROD2","indice della produzione industriale - base 2015=100","N","dati grezzi","C","attività manifatturiere","2012-11","Nov-2012",104.9,,
"IT","Italia","IND_PROD2","indice della produzione industriale - base 2015=100","N","dati grezzi","C","attività manifatturiere","2012-12","Dic-2012",81.8,,
"IT","Italia","IND_PROD2","indice della produzione industriale - base 2015=100","N","dati grezzi","C","attività manifatturiere","2013-01","Gen-2013",94.8,,
"IT","Italia","IND_PROD2","indice della produzione industriale - base 2015=100","N","dati grezzi","C","attività manifatturiere","2013-02","Feb-2013",97.7,,
"IT","Italia","IND_PROD2","indice della produzione industriale - base 2015=100","N","dati grezzi","C","attività manifatturiere","2013-03","Mar-2013",102.3,,
"IT","Italia","IND_PROD2","indice della produzione industriale - base 2015=100","N","dati grezzi","C","attività manifatturiere","2013-04","Apr-2013",96.9,,
"IT","Italia","IND_PROD2","indice della produzione industriale - base 2015=100","N","dati grezzi","C","attività manifatturiere","2013-05","Mag-2013",111,,
"IT","Italia","IND_PROD2","indice della produzione industriale - base 2015=100","N","dati grezzi","C","attività manifatturiere","2013-06","Giu-2013",102.8,,
"IT","Italia","IND_PROD2","indice della produzione industriale - base 2015=100","N","dati grezzi","C","attività manifatturiere","2013-07","Lug-2013",116,,
"IT","Italia","IND_PROD2","indice della produzione industriale - base 2015=100","N","dati grezzi","C","attività manifatturiere","2013-08","Ago-2013",57.7,,
"IT","Italia","IND_PROD2","indice della produzione industriale - base 2015=100","N","dati grezzi","C","attività manifatturiere","2013-09","Set-2013",105.7,,
"IT","Italia","IND_PROD2","indice della produzione industriale - base 2015=100","N","dati grezzi","C","attività manifatturiere","2013-10","Ott-2013",113.5,,
"IT","Italia","IND_PROD2","indice della produzione industriale - base 2015=100","N","dati grezzi","C","attività manifatturiere","2013-11","Nov-2013",102.2,,
"IT","Italia","IND_PROD2","indice della produzione industriale - base 2015=100","N","dati grezzi","C","attività manifatturiere","2013-12","Dic-2013",83.9,,
"IT","Italia","IND_PROD2","indice della produzione industriale - base 2015=100","N","dati grezzi","C","attività manifatturiere","2014-01","Gen-2014",93.4,,
"IT","Italia","IND_PROD2","indice della produzione industriale - base 2015=100","N","dati grezzi","C","attività manifatturiere","2014-02","Feb-2014",99.5,,
"IT","Italia","IND_PROD2","indice della produzione industriale - base 2015=100","N","dati grezzi","C","attività manifatturiere","2014-03","Mar-2014",105.4,,
"IT","Italia","IND_PROD2","indice della produzione industriale - base 2015=100","N","dati grezzi","C","attività manifatturiere","2014-04","Apr-2014",97.4,,
"IT","Italia","IND_PROD2","indice della produzione industriale - base 2015=100","N","dati grezzi","C","attività manifatturiere","2014-05","Mag-2014",105.3,,
"IT","Italia","IND_PROD2","indice della produzione industriale - base 2015=100","N","dati grezzi","C","attività manifatturiere","2014-06","Giu-2014",103.1,,
"IT","Italia","IND_PROD2","indice della produzione industriale - base 2015=100","N","dati grezzi","C","attività manifatturiere","2014-07","Lug-2014",115.1,,
"IT","Italia","IND_PROD2","indice della produzione industriale - base 2015=100","N","dati grezzi","C","attività manifatturiere","2014-08","Ago-2014",55.7,,
"IT","Italia","IND_PROD2","indice della produzione industriale - base 2015=100","N","dati grezzi","C","attività manifatturiere","2014-09","Set-2014",106.9,,
"IT","Italia","IND_PROD2","indice della produzione industriale - base 2015=100","N","dati grezzi","C","attività manifatturiere","2014-10","Ott-2014",110.4,,
"IT","Italia","IND_PROD2","indice della produzione industriale - base 2015=100","N","dati grezzi","C","attività manifatturiere","2014-11","Nov-2014",100.9,,
"IT","Italia","IND_PROD2","indice della produzione industriale - base 2015=100","N","dati grezzi","C","attività manifatturiere","2014-12","Dic-2014",85.1,,
"IT","Italia","IND_PROD2","indice della produzione industriale - base 2015=100","N","dati grezzi","C","attività manifatturiere","2015-01","Gen-2015",88.7,,
"IT","Italia","IND_PROD2","indice della produzione industriale - base 2015=100","N","dati grezzi","C","attività manifatturiere","2015-02","Feb-2015",98.8,,
"IT","Italia","IND_PROD2","indice della produzione industriale - base 2015=100","N","dati grezzi","C","attività manifatturiere","2015-03","Mar-2015",109.4,,
"IT","Italia","IND_PROD2","indice della produzione industriale - base 2015=100","N","dati grezzi","C","attività manifatturiere","2015-04","Apr-2015",101.9,,
"IT","Italia","IND_PROD2","indice della produzione industriale - base 2015=100","N","dati grezzi","C","attività manifatturiere","2015-05","Mag-2015",104.8,,
"IT","Italia","IND_PROD2","indice della produzione industriale - base 2015=100","N","dati grezzi","C","attività manifatturiere","2015-06","Giu-2015",106.8,,
"IT","Italia","IND_PROD2","indice della produzione industriale - base 2015=100","N","dati grezzi","C","attività manifatturiere","2015-07","Lug-2015",116.6,,
"IT","Italia","IND_PROD2","indice della produzione industriale - base 2015=100","N","dati grezzi","C","attività manifatturiere","2015-08","Ago-2015",58.9,,
"IT","Italia","IND_PROD2","indice della produzione industriale - base 2015=100","N","dati grezzi","C","attività manifatturiere","2015-09","Set-2015",108.8,,
"IT","Italia","IND_PROD2","indice della produzione industriale - base 2015=100","N","dati grezzi","C","attività manifatturiere","2015-10","Ott-2015",109.5,,
"IT","Italia","IND_PROD2","indice della produzione industriale - base 2015=100","N","dati grezzi","C","attività manifatturiere","2015-11","Nov-2015",107.6,,
"IT","Italia","IND_PROD2","indice della produzione industriale - base 2015=100","N","dati grezzi","C","attività manifatturiere","2015-12","Dic-2015",88.3,,
"IT","Italia","IND_PROD2","indice della produzione industriale - base 2015=100","N","dati grezzi","C","attività manifatturiere","2016-01","Gen-2016",89.2,,
"IT","Italia","IND_PROD2","indice della produzione industriale - base 2015=100","N","dati grezzi","C","attività manifatturiere","2016-02","Feb-2016",104.7,,
"IT","Italia","IND_PROD2","indice della produzione industriale - base 2015=100","N","dati grezzi","C","attività manifatturiere","2016-03","Mar-2016",110,,
"IT","Italia","IND_PROD2","indice della produzione industriale - base 2015=100","N","dati grezzi","C","attività manifatturiere","2016-04","Apr-2016",102.8,,
"IT","Italia","IND_PROD2","indice della produzione industriale - base 2015=100","N","dati grezzi","C","attività manifatturiere","2016-05","Mag-2016",112,,
"IT","Italia","IND_PROD2","indice della produzione industriale - base 2015=100","N","dati grezzi","C","attività manifatturiere","2016-06","Giu-2016",106.2,,
"IT","Italia","IND_PROD2","indice della produzione industriale - base 2015=100","N","dati grezzi","C","attività manifatturiere","2016-07","Lug-2016",110.5,,
"IT","Italia","IND_PROD2","indice della produzione industriale - base 2015=100","N","dati grezzi","C","attività manifatturiere","2016-08","Ago-2016",64.8,,
"IT","Italia","IND_PROD2","indice della produzione industriale - base 2015=100","N","dati grezzi","C","attività manifatturiere","2016-09","Set-2016",110.7,,
"IT","Italia","IND_PROD2","indice della produzione industriale - base 2015=100","N","dati grezzi","C","attività manifatturiere","2016-10","Ott-2016",107.7,,
"IT","Italia","IND_PROD2","indice della produzione industriale - base 2015=100","N","dati grezzi","C","attività manifatturiere","2016-11","Nov-2016",109.5,,
"IT","Italia","IND_PROD2","indice della produzione industriale - base 2015=100","N","dati grezzi","C","attività manifatturiere","2016-12","Dic-2016",90.4,,
"IT","Italia","IND_PROD2","indice della produzione industriale - base 2015=100","N","dati grezzi","C","attività manifatturiere","2017-01","Gen-2017",93.8,,
"IT","Italia","IND_PROD2","indice della produzione industriale - base 2015=100","N","dati grezzi","C","attività manifatturiere","2017-02","Feb-2017",102.7,,
"IT","Italia","IND_PROD2","indice della produzione industriale - base 2015=100","N","dati grezzi","C","attività manifatturiere","2017-03","Mar-2017",120.5,,
"IT","Italia","IND_PROD2","indice della produzione industriale - base 2015=100","N","dati grezzi","C","attività manifatturiere","2017-04","Apr-2017",95.3,,
"IT","Italia","IND_PROD2","indice della produzione industriale - base 2015=100","N","dati grezzi","C","attività manifatturiere","2017-05","Mag-2017",116.6,,
"IT","Italia","IND_PROD2","indice della produzione industriale - base 2015=100","N","dati grezzi","C","attività manifatturiere","2017-06","Giu-2017",112.6,,
"IT","Italia","IND_PROD2","indice della produzione industriale - base 2015=100","N","dati grezzi","C","attività manifatturiere","2017-07","Lug-2017",115.5,,
"IT","Italia","IND_PROD2","indice della produzione industriale - base 2015=100","N","dati grezzi","C","attività manifatturiere","2017-08","Ago-2017",69,,
"IT","Italia","IND_PROD2","indice della produzione industriale - base 2015=100","N","dati grezzi","C","attività manifatturiere","2017-09","Set-2017",111.3,,
"IT","Italia","IND_PROD2","indice della produzione industriale - base 2015=100","N","dati grezzi","C","attività manifatturiere","2017-10","Ott-2017",116.2,,
"IT","Italia","IND_PROD2","indice della produzione industriale - base 2015=100","N","dati grezzi","C","attività manifatturiere","2017-11","Nov-2017",114.4,,
"IT","Italia","IND_PROD2","indice della produzione industriale - base 2015=100","N","dati grezzi","C","attività manifatturiere","2017-12","Dic-2017",90.2,,
"IT","Italia","IND_PROD2","indice della produzione industriale - base 2015=100","N","dati grezzi","C","attività manifatturiere","2018-01","Gen-2018",104.9,,
"IT","Italia","IND_PROD2","indice della produzione industriale - base 2015=100","N","dati grezzi","C","attività manifatturiere","2018-02","Feb-2018",106.1,,
"IT","Italia","IND_PROD2","indice della produzione industriale - base 2015=100","N","dati grezzi","C","attività manifatturiere","2018-03","Mar-2018",118.4,,
"IT","Italia","IND_PROD2","indice della produzione industriale - base 2015=100","N","dati grezzi","C","attività manifatturiere","2018-04","Apr-2018",102.7,,
"IT","Italia","IND_PROD2","indice della produzione industriale - base 2015=100","N","dati grezzi","C","attività manifatturiere","2018-05","Mag-2018",119.2,,
"IT","Italia","IND_PROD2","indice della produzione industriale - base 2015=100","N","dati grezzi","C","attività manifatturiere","2018-06","Giu-2018",114.9,,
"IT","Italia","IND_PROD2","indice della produzione industriale - base 2015=100","N","dati grezzi","C","attività manifatturiere","2018-07","Lug-2018",118.2,,
"IT","Italia","IND_PROD2","indice della produzione industriale - base 2015=100","N","dati grezzi","C","attività manifatturiere","2018-08","Ago-2018",68.6,,
"IT","Italia","IND_PROD2","indice della produzione industriale - base 2015=100","N","dati grezzi","C","attività manifatturiere","2018-09","Set-2018",109.2,,
"IT","Italia","IND_PROD2","indice della produzione industriale - base 2015=100","N","dati grezzi","C","attività manifatturiere","2018-10","Ott-2018",121.7,,
"IT","Italia","IND_PROD2","indice della produzione industriale - base 2015=100","N","dati grezzi","C","attività manifatturiere","2018-11","Nov-2018",111.7,,
"IT","Italia","IND_PROD2","indice della produzione industriale - base 2015=100","N","dati grezzi","C","attività manifatturiere","2018-12","Dic-2018",88.2,,
"IT","Italia","IND_PROD2","indice della produzione industriale - base 2015=100","N","dati grezzi","C","attività manifatturiere","2019-01","Gen-2019",103.2,,
"IT","Italia","IND_PROD2","indice della produzione industriale - base 2015=100","N","dati grezzi","C","attività manifatturiere","2019-02","Feb-2019",107.7,,
"IT","Italia","IND_PROD2","indice della produzione industriale - base 2015=100","N","dati grezzi","C","attività manifatturiere","2019-03","Mar-2019",115,,
"IT","Italia","IND_PROD2","indice della produzione industriale - base 2015=100","N","dati grezzi","C","attività manifatturiere","2019-04","Apr-2019",102.4,,
"IT","Italia","IND_PROD2","indice della produzione industriale - base 2015=100","N","dati grezzi","C","attività manifatturiere","2019-05","Mag-2019",118.8,,
"IT","Italia","IND_PROD2","indice della produzione industriale - base 2015=100","N","dati grezzi","C","attività manifatturiere","2019-06","Giu-2019",109.3,,
"IT","Italia","IND_PROD2","indice della produzione industriale - base 2015=100","N","dati grezzi","C","attività manifatturiere","2019-07","Lug-2019",120.7,,
"IT","Italia","IND_PROD2","indice della produzione industriale - base 2015=100","N","dati grezzi","C","attività manifatturiere","2019-08","Ago-2019",64.8,,
"IT","Italia","IND_PROD2","indice della produzione industriale - base 2015=100","N","dati grezzi","C","attività manifatturiere","2019-09","Set-2019",110.6,,
"IT","Italia","IND_PROD2","indice della produzione industriale - base 2015=100","N","dati grezzi","C","attività manifatturiere","2019-10","Ott-2019",118.7,,
"IT","Italia","IND_PROD2","indice della produzione industriale - base 2015=100","N","dati grezzi","C","attività manifatturiere","2019-11","Nov-2019",107.9,,
"IT","Italia","IND_PROD2","indice della produzione industriale - base 2015=100","N","dati grezzi","C","attività manifatturiere","2019-12","Dic-2019",87.7,,
"IT","Italia","IND_PROD2","indice della produzione industriale - base 2015=100","N","dati grezzi","C","attività manifatturiere","2020-01","Gen-2020",100.3,,
"IT","Italia","IND_PROD2","indice della produzione industriale - base 2015=100","N","dati grezzi","C","attività manifatturiere","2020-02","Feb-2020",105.5,,
"IT","Italia","IND_PROD2","indice della produzione industriale - base 2015=100","N","dati grezzi","C","attività manifatturiere","2020-03","Mar-2020",81.3,,
"IT","Italia","IND_PROD2","indice della produzione industriale - base 2015=100","N","dati grezzi","C","attività manifatturiere","2020-04","Apr-2020",56.4,,
"IT","Italia","IND_PROD2","indice della produzione industriale - base 2015=100","N","dati grezzi","C","attività manifatturiere","2020-05","Mag-2020",86.6,,
"IT","Italia","IND_PROD2","indice della produzione industriale - base 2015=100","N","dati grezzi","C","attività manifatturiere","2020-06","Giu-2020",96.1,,
"IT","Italia","IND_PROD2","indice della produzione industriale - base 2015=100","N","dati grezzi","C","attività manifatturiere","2020-07","Lug-2020",110.3,,
"IT","Italia","IND_PROD2","indice della produzione industriale - base 2015=100","N","dati grezzi","C","attività manifatturiere","2020-08","Ago-2020",64.2,,
"IT","Italia","IND_PROD2","indice della produzione industriale - base 2015=100","N","dati grezzi","C","attività manifatturiere","2020-09","Set-2020",108.1,,
"IT","Italia","IND_PROD2","indice della produzione industriale - base 2015=100","N","dati grezzi","C","attività manifatturiere","2020-10","Ott-2020",112.6,,
"IT","Italia","IND_PROD2","indice della produzione industriale - base 2015=100","N","dati grezzi","C","attività manifatturiere","2020-11","Nov-2020",107.1,,
"IT","Italia","IND_PROD2","indice della produzione industriale - base 2015=100","N","dati grezzi","C","attività manifatturiere","2020-12","Dic-2020",88.9,,
"IT","Italia","IND_PROD2","indice della produzione industriale - base 2015=100","N","dati grezzi","C","attività manifatturiere","2021-01","Gen-2021",91.7,,
"IT","Italia","IND_PROD2","indice della produzione industriale - base 2015=100","N","dati grezzi","C","attività manifatturiere","2021-02","Feb-2021",104.8,,
"IT","Italia","IND_PROD2","indice della produzione industriale - base 2015=100","N","dati grezzi","C","attività manifatturiere","2021-03","Mar-2021",119.4,,
"IT","Italia","IND_PROD2","indice della produzione industriale - base 2015=100","N","dati grezzi","C","attività manifatturiere","2021-04","Apr-2021",108.7,,
"IT","Italia","IND_PROD2","indice della produzione industriale - base 2015=100","N","dati grezzi","C","attività manifatturiere","2021-05","Mag-2021",111.6,,
"IT","Italia","IND_PROD2","indice della produzione industriale - base 2015=100","N","dati grezzi","C","attività manifatturiere","2021-06","Giu-2021",111.4,,
"IT","Italia","IND_PROD2","indice della produzione industriale - base 2015=100","N","dati grezzi","C","attività manifatturiere","2021-07","Lug-2021",116.1,,
"IT","Italia","IND_PROD2","indice della produzione industriale - base 2015=100","N","dati grezzi","C","attività manifatturiere","2021-08","Ago-2021",67.7,,
"IT","Italia","IND_PROD2","indice della produzione industriale - base 2015=100","N","dati grezzi","C","attività manifatturiere","2021-09","Set-2021",115,,
"IT","Italia","IND_PROD2","indice della produzione industriale - base 2015=100","N","dati grezzi","C","attività manifatturiere","2021-10","Ott-2021",111.8,,
"IT","Italia","IND_PROD2","indice della produzione industriale - base 2015=100","N","dati grezzi","C","attività manifatturiere","2021-11","Nov-2021",114,,
"IT","Italia","IND_PROD2","indice della produzione industriale - base 2015=100","N","dati grezzi","C","attività manifatturiere","2021-12","Dic-2021",96,,
"IT","Italia","IND_PROD2","indice della produzione industriale - base 2015=100","N","dati grezzi","C","attività manifatturiere","2022-01","Gen-2022",91.6,,
"IT","Italia","IND_PROD2","indice della produzione industriale - base 2015=100","N","dati grezzi","C","attività manifatturiere","2022-02","Feb-2022",108.6,,
"IT","Italia","IND_PROD2","indice della produzione industriale - base 2015=100","N","dati grezzi","C","attività manifatturiere","2022-03","Mar-2022",124.4,,
"IT","Italia","IND_PROD2","indice della produzione industriale - base 2015=100","N","dati grezzi","C","attività manifatturiere","2022-04","Apr-2022",105,,
"IT","Italia","IND_PROD2","indice della produzione industriale - base 2015=100","N","dati grezzi","C","attività manifatturiere","2022-05","Mag-2022",119.6,,
"IT","Italia","IND_PROD2","indice della produzione industriale - base 2015=100","N","dati grezzi","C","attività manifatturiere","2022-06","Giu-2022",110.3,,
"IT","Italia","IND_PROD2","indice della produzione industriale - base 2015=100","N","dati grezzi","C","attività manifatturiere","2022-07","Lug-2022",110.5,,
"IT","Italia","IND_PROD2","indice della produzione industriale - base 2015=100","N","dati grezzi","C","attività manifatturiere","2022-08","Ago-2022",69.9,,
"IT","Italia","IND_PROD2","indice della produzione industriale - base 2015=100","N","dati grezzi","C","attività manifatturiere","2022-09","Set-2022",114.9,,
"IT","Italia","IND_PROD2","indice della produzione industriale - base 2015=100","N","dati grezzi","C","attività manifatturiere","2022-10","Ott-2022",110.5,,
"IT","Italia","IND_PROD2","indice della produzione industriale - base 2015=100","N","dati grezzi","C","attività manifatturiere","2022-11","Nov-2022",111.6,,
"IT","Italia","IND_PROD2","indice della produzione industriale - base 2015=100","N","dati grezzi","C","attività manifatturiere","2022-12","Dic-2022",90.7,,
"IT","Italia","IND_PROD2","indice della produzione industriale - base 2015=100","N","dati grezzi","C","attività manifatturiere","2023-01","Gen-2023",97.8,,
"IT","Italia","IND_PROD2","indice della produzione industriale - base 2015=100","N","dati grezzi","C","attività manifatturiere","2023-02","Feb-2023",106.7,,
